"iso2c","year","country","mean_stress","countryid","Equity","EquityR5","EquityH5","EquityR","EquityH","ImpLoans","ImpLoansR5","ImpLoansH5","ImpLoansR","ImpLoansH","Costs","CostsR5","CostsH5","CostsR","CostsH","ROAA","ROAAR5","ROAAH5","ROAAR","ROAAH","NetLoans","NetLoansR5","NetLoansH5","NetLoansR","NetLoansH","Z","NCO","Liquid","capital_asset_ratio","credit_deposits_ratio","npl_ratio","reg_capital_assets","provisions_to_npls","exchange_rate_usd","stock_price_volatility","stock_returns","private_credit","income","exchange_rate_change","private_credit_change","log_imploans","exchange_rate_usd_log","private_credit_log"
"MY",2006,"Malaysia",0.407944487710013,7200000,7.4587926864624,9.16267490386963,8.81424331665039,9.37000751495361,7.81185102462769,8.62562561035156,9.38760089874268,8.69192218780518,9.38760089874268,8.56587791442871,46.1903953552246,44.1503715515137,43.048511505127,42.2913627624512,43.9733619689941,0.955955505371094,1.28967261314392,1.18321549892426,1.27836632728577,0.994094252586365,51.3672332763672,49.5322341918945,49.0489501953125,48.2123069763184,49.3366050720215,15.6806402206421,0.637206792831421,29.5371284484863,7.6,95.02411,8.5,14.7,33.8,3.66817695833333,7.772073,5.734252,100.6436,"Upper middle income",6.70844862828873,3.82802633324593,2.15473749482044,1.29969479705095,4.61158556337754
"MY",2007,"Malaysia",0.333003545099525,7200000,8.23022270202637,8.50790977478027,9.0146656036377,8.55175018310547,8.23022270202637,6.45090103149414,6.74399614334106,6.582444190979,6.74399614334106,6.45090103149414,40.1379699707031,39.6100311279297,38.3853721618652,37.9496307373047,40.1356735229492,1.10962224006653,1.24646067619324,1.2237960100174,1.26429903507233,1.10962224006653,46.3438949584961,44.0781059265137,44.2564392089844,42.7654113769531,46.3438949584961,17.4045295715332,0.62229973077774,34.2183036804199,7.4,91.7122,6.5,14.8,63.2,3.43756938226247,12.28153,37.14501,96.93298,"Upper middle income",-9.53764783519815,-18.9080827575591,1.86421981585656,1.2347646467199,4.57401981186769
"MY",2008,"Malaysia",0.418237748549333,7200000,9.44447803497314,9.58628749847412,9.55554962158203,9.1732702255249,9.44447803497314,5.34755182266235,6.25606775283813,5.6076831817627,6.25606775283813,5.51391983032227,39.9511795043945,40.1260261535645,41.9347114562988,38.757007598877,39.7397651672363,1.17113125324249,1.5141453742981,1.18630945682526,1.41981375217438,1.17113125324249,46.8873481750488,48.5660362243652,46.3475341796875,46.7663955688477,46.8873481750488,19.7818794250488,-0.539033889770508,31.0007133483887,8.1,90.0973,4.8,16.1,43.3,3.33583333333333,19.04065,-12.57006,93.73731,"Upper middle income",-12.2149122807018,-18.5653485353678,1.67663885293492,1.20472252321648,4.54049629568853
"MY",2009,"Malaysia",0.576724559078692,7200000,9.81066703796387,10.3285598754883,10.0528144836426,9.42605590820312,9.81066703796387,4.62976503372192,5.15990495681763,4.74028730392456,5.15990495681763,4.67570209503174,40.5762977600098,42.9348678588867,42.756950378418,40.8709526062012,40.3634986877441,1.17010068893433,1.47900629043579,1.23329746723175,1.30912208557129,1.17010068893433,51.624397277832,53.3397827148438,51.8415031433105,53.464183807373,51.624397277832,20.4623394012451,0.257043361663818,29.9841079711914,9,88.11216,3.6,18.2,45.1,3.52450291070644,19.14234,-5.533241,107.5746,"Upper middle income",-3.91676980851462,6.88667734461009,1.53250611815421,1.25973940808092,4.67818456038171
"MY",2010,"Malaysia",0.479507912697442,7200000,9.57695484161377,10.3574504852295,9.70085144042969,9.24440956115723,9.56101417541504,5.8256311416626,4.72514677047729,5.8658881187439,4.72514677047729,5.8256311416626,38.8987655639648,40.1266136169434,40.564281463623,37.1839714050293,38.5298957824707,1.23021829128265,1.56358456611633,1.31377995014191,1.3779548406601,1.22335481643677,55.2633857727051,56.8965454101562,56.3847770690918,56.707347869873,55.4125938415527,20.1388492584229,0.478736102581024,29.3746776580811,9.4,87.97413,3.4,17.5,32,3.22108691472175,12.05484,26.83785,101.6871,"Upper middle income",-15.2345548757434,-6.12533718849875,1.76226734408229,1.16971885375457,4.62190045135136
"MY",2011,"Malaysia",0.481581923690073,7200000,8.09920310974121,11.6822118759155,7.95131349563599,10.0253038406372,7.96321964263916,2.74989914894104,3.84949803352356,2.80040693283081,3.84949803352356,2.80619812011719,43.3522453308105,38.019401550293,43.5961647033691,36.7006950378418,43.3645515441895,1.21394598484039,2.19753336906433,1.21837985515594,1.8320198059082,1.2083979845047,59.9827423095703,48.0108070373535,60.1524238586426,50.9237022399902,59.8768882751465,17.3547801971436,0.333487302064896,20.3691425323486,8.9,87.98351,2.7,17.7,32,3.06000301052058,9.241919,9.650774,102.8203,"Upper middle income",-13.1791606349605,-4.41953769756058,1.01156423789366,1.11841589979406,4.63298280434339
"MZ",2003,"Mozambique",0.665255310064402,7800000,7.11661624908447,6.91893577575684,6.91893577575684,7.11661624908447,7.11661624908447,10.5544862747192,10.5544862747192,10.5544862747192,10.5544862747192,10.5544862747192,78.2060852050781,78.2062454223633,78.2062454223633,78.2060852050781,78.2060852050781,1.41330313682556,1.36249923706055,1.36249923706055,1.41330313682556,1.41330313682556,28.1998596191406,27.8985748291016,27.8985748291016,28.1998596191406,28.1998596191406,2.2928249835968,NA,56.5034370422363,9,48.98,14.4,17,NA,23.7822675,NA,NA,11.52938,"Low income",-29.9699696412066,-47.5402182953886,2.35655100884334,3.16894023995482,2.44489856006847
"MZ",2004,"Mozambique",0.686912468214627,7800000,7.87893104553223,7.66234493255615,7.66234493255615,7.87893104553223,7.87893104553223,6.14189338684082,6.14189338684082,6.14189338684082,6.14189338684082,6.14189338684082,72.5538635253906,72.3134918212891,72.3134918212891,72.5538635253906,72.5538635253906,4.23372173309326,4.24435043334961,4.24435043334961,4.23372173309326,4.23372173309326,26.4694290161133,26.0741806030273,26.0741806030273,26.4694290161133,26.4694290161133,3.25585699081421,NA,58.12158203125,7.4,43.95258,5.9,18,NA,22.5813425,NA,NA,9.778414,"Low income",48.2956049188133,-36.4793043550564,1.81513306381536,3.11712401222427,2.28017730320696
"MZ",2005,"Mozambique",0.692052379081941,7800000,7.17599296569824,7.06489896774292,7.06489896774292,7.23282670974731,7.23282670974731,2.4830527305603,2.37083601951599,2.37083601951599,2.37083601951599,2.37083601951599,71.8012466430664,71.2699127197266,71.2699127197266,71.2468566894531,71.2468566894531,1.96707653999329,1.99180161952972,1.99180161952972,2.03556871414185,2.03556871414185,30.0896129608154,29.7506141662598,29.7506141662598,30.0590591430664,30.0590591430664,2.45763897895813,NA,59.324592590332,6.6,46.40154,3.5,13.4,88.8,23.060965,NA,NA,9.636866,"Low income",11.3860368118025,-23.0464817850718,0.909488742933762,3.13814136132006,2.26559595203034
"MZ",2006,"Mozambique",0.600136854772556,7800000,8.87651443481445,8.39933967590332,8.39933967590332,8.69367027282715,8.69367027282715,3.20508217811584,2.91278076171875,2.91278076171875,2.91278076171875,2.91278076171875,61.7441787719727,61.221736907959,61.221736907959,61.2563400268555,61.2563400268555,3.9238076210022,3.97582364082336,3.97582364082336,3.98693704605103,3.98693704605103,32.3121490478516,32.4407157897949,32.4407157897949,32.3876266479492,32.3876266479492,3.44070100784302,NA,55.4268226623535,6.3,52.00534,3.1,12.5,82.6,25.4007791666667,NA,NA,11.52268,"Low income",-15.6235535796458,-53.8141371224723,1.16473773064169,3.23477984940702,2.4443172671004
"MZ",2007,"Mozambique",0.596077998502177,7800000,10.3294706344604,10.0248174667358,10.2479772567749,10.2786540985107,10.3294706344604,1.28754138946533,1.29352807998657,1.30065441131592,1.29352807998657,1.30065441131592,58.2351913452148,56.5722427368164,56.6336517333984,56.7298278808594,58.2351913452148,3.8839225769043,4.62249135971069,4.55159711837769,4.5793833732605,3.8839225769043,36.657527923584,32.8626937866211,33.0286598205566,33.2668762207031,36.657527923584,3.82053208351135,-0.834590971469879,50.2447052001953,7.2,51.81797,2.6,14.2,96.8,25.8403414502165,NA,NA,10.48419,"Low income",-11.1025970128709,-53.6882218967165,0.252734500196585,3.25193689284476,2.34986840815082
"MZ",2008,"Mozambique",0.561149772947165,7800000,11.2604246139526,11.1883106231689,11.4681301116943,11.3676156997681,11.2604246139526,1.41252648830414,1.27398109436035,1.44049501419067,1.27398109436035,1.44049501419067,56.5224533081055,50.3275527954102,51.1360626220703,50.9516677856445,56.5224533081055,3.65539932250977,4.5336012840271,4.42227745056152,4.46082782745361,3.65539932250977,42.4924087524414,37.6599807739258,38.0060272216797,37.7900199890137,42.4924087524414,4.00934410095215,-0.347610920667648,38.9925231933594,7.5,56.58641,1.9,13.9,1.9,24.3006424728653,NA,NA,12.82469,"Low income",2.17967009607179,11.2348625858459,0.345379936644318,3.19050278920956,2.55137221922474
"MZ",2009,"Mozambique",0.62302602101901,7800000,10.8279113769531,11.2406415939331,11.4964637756348,11.2410984039307,10.8279113769531,2.11124062538147,1.50221931934357,1.5737076997757,1.50221931934357,1.5737076997757,55.9123268127441,48.8173637390137,50.1364135742188,49.046703338623,55.9123268127441,3.21521496772766,3.9067497253418,3.78525590896606,3.88106155395508,3.21521496772766,51.4440994262695,46.1781120300293,46.4357261657715,45.5120391845703,51.4440994262695,3.77476406097412,-1.57609140872955,33.7545013427734,7.7,66.6527,1.8,15.1,1.8,27.518299963925,NA,NA,18.13553,"Low income",19.3284841459366,88.1890855388048,0.747275748813363,3.31485123659034,2.89787299756285
"MZ",2010,"Mozambique",0.69216267107288,7800000,11.9851942062378,13.3348512649536,13.4649047851562,13.3159217834473,11.9851942062378,2.03305530548096,1.40522694587708,1.51450085639954,1.40522694587708,1.51450085639954,57.9251022338867,52.9372024536133,54.2154121398926,53.5721092224121,57.9251022338867,2.88700413703918,3.50080132484436,3.41291165351868,3.44369769096375,2.88700413703918,54.788631439209,51.4387550354004,51.7291793823242,50.7495155334473,54.788631439209,3.99761700630188,-0.30743283033371,31.8818912506104,8,71.27733,1.9,14.4,1.9,33.9600988006908,NA,NA,21.97756,"Low income",19.6916694638108,-0.724861245557984,0.709539738152707,3.52518627076432,3.09002193280431
"MZ",2011,"Mozambique",0.64419799375394,7800000,14.3993549346924,16.3613109588623,16.4296722412109,16.1446094512939,14.3993549346924,2.28258395195007,1.92429482936859,1.9688800573349,1.92429482936859,1.9688800573349,58.1292304992676,49.3877449035645,51.0886573791504,50.0678634643555,58.1292304992676,2.75405406951904,4.33728742599487,4.15859842300415,4.24112749099731,2.75405406951904,52.3705940246582,48.1458549499512,48.526611328125,48.3201026916504,52.3705940246582,4.6108021736145,0.0961836352944374,31.6185550689697,9,71.26199,2.6,17.1,55.1,29.0675999319775,NA,NA,22.63828,"Low income",14.4358593933321,96.4671413247613,0.825308113511611,3.3696241494829,3.11964227871754
"NA",2003,"Namibia",0.277413257817952,7900000,55.2299995422363,NA,NA,55.2299995422363,55.2299995422363,NA,NA,NA,NA,NA,38.2099990844727,NA,NA,38.2099990844727,38.2099990844727,-2.03999996185303,NA,NA,-2.03999996185303,-2.03999996185303,91.629997253418,NA,NA,91.629997253418,91.629997253418,30.4566707611084,NA,2.43885445594788,8.3,126.2232,3.9,14.8,NA,7.56474916666667,NA,NA,42.54855,"Upper middle income",-7.85897595073237,-6.03586129404622,NA,2.02349918960755,3.75064577688291
"NA",2004,"Namibia",0.356612714309561,7900000,13.037130355835,NA,NA,13.037130355835,13.037130355835,NA,NA,NA,NA,NA,58.4484710693359,NA,NA,58.4484710693359,58.4484710693359,2.0285530090332,NA,NA,2.0285530090332,2.0285530090332,74.9648666381836,NA,NA,74.9648666381836,74.9648666381836,8.626633644104,NA,11.522011756897,8.8,129.4769,2.4,15.4,95.2,6.4596925,NA,7.859747,43.4668,"Upper middle income",-14.6079749945444,2.15812289725502,NA,1.86558171604237,3.7719974283044
"NA",2005,"Namibia",0.394629703920535,7900000,12.5141611099243,14.2700004577637,12.4193229675293,13.1647806167603,12.5141611099243,1.47668707370758,1.01999998092651,1.47668707370758,1.01999998092651,1.47668707370758,56.850643157959,53.7999992370605,56.5174407958984,56.9456024169922,56.850643157959,1.84490823745728,2.61999988555908,2.24359011650085,1.78339862823486,1.84490823745728,79.6956176757812,81.4899978637695,82.4320678710938,79.2663650512695,79.6956176757812,8.22202587127686,0.293269515037537,8.51214027404785,7.8,137.3306,2.3,14.6,NA,6.35932833333333,16.28354,27.56606,47.39577,"Upper middle income",-9.73741838310251,-0.855127627991981,0.389801114959977,1.84992276380866,3.85853298421253
"NA",2006,"Namibia",0.348389778762424,7900000,12.1147089004517,13.5200004577637,11.8272352218628,12.6691827774048,12.1147089004517,1.68727707862854,0.930000007152557,1.68727707862854,0.930000007152557,1.68727707862854,57.9626922607422,53.0699996948242,57.5898284912109,56.1215705871582,57.9626922607422,2.01866102218628,2.88000011444092,2.17121744155884,2.14399409294128,2.01866102218628,80.7375106811523,81.620002746582,83.0351333618164,81.1555099487305,80.7375106811523,8.09278869628906,0.189999997615814,8.45594882965088,7.5,133.8241,2.6,14.2,45.6,6.77154916666667,18.75262,46.36758,47.53845,"Upper middle income",-35.7583539306515,19.1393567417807,0.523116033484911,1.91272988891048,3.86153885727768
"NA",2007,"Namibia",0.391140278109692,7900000,10.9846229553223,11.6199998855591,10.1072578430176,11.3650455474854,10.9846229553223,2.08922743797302,0.990000009536743,1.74338948726654,0.990000009536743,1.74338948726654,54.6795387268066,49.1699981689453,54.2104187011719,53.4322814941406,54.6795387268066,2.39610171318054,3,2.37625408172607,2.47480654716492,2.39610171318054,77.6247634887695,81.75,81.2876968383789,77.9458160400391,77.6247634887695,7.66182422637939,-0.173743337392807,8.70273590087891,7.9,127.6849,2.8,15.8,77.2,7.045365,23.06888,33.8646,47.80456,"Upper middle income",-27.029268918259,6.64435825963194,0.736794350737602,1.95236995380274,3.8671210324369
"NA",2008,"Namibia",0.450167786255084,7900000,11.9996557235718,12.1400003433228,10.813946723938,12.3285799026489,11.9996557235718,2.14154744148254,1.04999995231628,1.77566134929657,1.04999995231628,1.77566134929657,54.468879699707,48.3199996948242,53.3039779663086,53.4026260375977,54.468879699707,2.64983248710632,3.40000009536743,2.64593386650085,2.74790859222412,2.64983248710632,73.4877700805664,68.2099990844727,74.4948501586914,73.3864822387695,73.4877700805664,8.38831996917725,-0.103717669844627,12.2690687179565,8,123.5796,3.1,15.5,29.2,8.26122333333333,29.64472,-13.25489,46.6655,"Upper middle income",12.8394054594737,-1.07752585597814,0.761528671216906,2.11157267987579,3.84300513362869
"NA",2009,"Namibia",0.547256839957211,7900000,11.9800834655762,12.5,11.0405244827271,12.306324005127,11.9800834655762,1.94832146167755,0.939999997615814,1.61412489414215,0.939999997615814,1.61412489414215,57.2274742126465,52.5699996948242,56.1767311096191,56.526554107666,57.2274742126465,2.1891405582428,2.67000007629395,2.27444458007812,2.24681949615479,2.1891405582428,74.5524597167969,74.370002746582,77.8965682983398,74.3902435302734,74.5524597167969,8.11331939697266,0.28933247923851,14.1033878326416,7.9,94.20462,2.7,15,28.7,8.47367415824888,43.09996,-24.28106,47.09298,"Upper middle income",2.57166301337392,0.91605147271538,0.666968213000858,2.13696419952371,3.85212394532814
"NA",2010,"Namibia",0.515158948131606,7900000,12.6642065048218,13.5,11.6018762588501,12.9889621734619,12.6642065048218,1.70941305160522,0.870000004768372,1.61233413219452,0.870000004768372,1.61233413219452,59.6028289794922,53.1300010681152,56.8833160400391,59.1551551818848,59.6028289794922,2.2568724155426,3.05999994277954,2.44941115379333,2.31008434295654,2.2568724155426,72.2719955444336,70.4400024414062,75.3528900146484,72.0731201171875,72.2719955444336,8.54383277893066,0.327615320682526,10.938606262207,8.4,79.62912,2,15.3,96.4,7.32122196115288,31.87689,28.87102,47.17381,"Upper middle income",13.3370042173506,8.52837107861633,0.536150066917324,1.99077724862492,3.85383886571123
"NA",2011,"Namibia",0.494311042955002,7900000,11.9346332550049,11.5699996948242,10.7666082382202,11.9763021469116,11.9346332550049,1.39119553565979,0.509999990463257,1.31024134159088,0.509999990463257,1.31024134159088,56.502758026123,53.1599998474121,55.9439239501953,55.9210777282715,56.502758026123,2.42847084999084,3.25999999046326,2.57775831222534,2.4868061542511,2.42847084999084,74.8616104125977,72.620002746582,77.6325836181641,74.8838119506836,74.8616104125977,8.22433567047119,0.252970695495605,9.50156116485596,7.8,79.9781,1.5,14,110,7.26113213232735,20.90847,6.105451,47.49286,"Upper middle income",14.1808026213568,0.204849504502198,0.330163475067588,1.98253575777108,3.86057938395257
"NC",2003,"New Caledonia",0.818040997262133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD",NA,NA,NA,NA,NA
"NC",2004,"New Caledonia",0.788323033243053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD",NA,NA,NA,NA,NA
"NC",2005,"New Caledonia",0.787416870689075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD",NA,NA,NA,NA,NA
"NC",2006,"New Caledonia",0.691534957279861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD",NA,NA,NA,NA,NA
"NC",2007,"New Caledonia",0.658090509147286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD",NA,NA,NA,NA,NA
"NC",2008,"New Caledonia",0.648435437011934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD",NA,NA,NA,NA,NA
"NC",2009,"New Caledonia",0.5914532465573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD",NA,NA,NA,NA,NA
"NC",2010,"New Caledonia",0.596335979354934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD",NA,NA,NA,NA,NA
"NC",2011,"New Caledonia",0.709616348861982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD",NA,NA,NA,NA,NA
"NE",2003,"Niger",0.675301283168197,8400000,10.9371900558472,8.99519348144531,10.8100004196167,10.9371900558472,12.0260810852051,10.75,10.75,10.75,10.75,10.75,87.9462280273438,84.0878143310547,75.2399978637695,87.9462280273438,87.3566665649414,0.831521272659302,0.283371686935425,1.50999999046326,0.831521272659302,0.860682904720306,51.7784080505371,51.8059310913086,38.6800003051758,51.7784080505371,51.1045570373535,17.3579692840576,NA,32.3255729675293,NA,79.1141,NA,NA,NA,581.200313864167,NA,NA,5.206056,"Low income",10.1868087681773,-19.4459999241816,2.37490575457367,6.3650954717238,1.64982256333357
"NE",2004,"Niger",0.845655241562061,8400000,10.6693000793457,8.63441848754883,9.76000022888184,10.225926399231,11.2663326263428,6.5613899230957,6.5613899230957,7.80000019073486,6.5613899230957,7.80000019073486,91.0122985839844,68.3475952148438,63.1199989318848,81.1279678344727,80.7607879638672,0.724208831787109,1.37929463386536,1.52999997138977,1.23268985748291,1.36541652679443,51.2960319519043,46.0856704711914,31.9899997711182,51.1544914245605,47.9826889038086,16.8045692443848,NA,33.5969886779785,NA,77.31098,NA,NA,NA,528.284809305,NA,NA,5.990574,"Low income",6.93157826539197,-55.675087346487,1.8812024590336,6.26963554983864,1.7901872339136
